"COUNTRY","Country","POLLUTANT","Pollutant","ACTIVITY","Activity ","MEASURE","Measure","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","CH4","Methane","C28","Manufacture of machinery and equipment n.e.c.","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LVA","Latvia","CO2","Carbon dioxide","HH04","Housing, water, electricity, gas and other fuels","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,321731,,
"LVA","Latvia","CH4","Methane","C20","Manufacture of chemicals and chemical products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,134,,
"LVA","Latvia","N2O","Nitrous oxide","J58","Publishing activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CO2","Carbon dioxide","L","Real estate activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,109346,,
"LVA","Latvia","CH4","Methane","K66","Activities auxiliary to financial services and insurance activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","IND-TOTAL","Total Industry ISIC rev. 4","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,4628,,
"LVA","Latvia","N2O","Nitrous oxide","R","Arts, entertainment and recreation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LVA","Latvia","CH4","Methane","M69-M70","Legal and accounting activities; activities of head offices; management consultancy activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LVA","Latvia","CO2","Carbon dioxide","G45","Wholesale and retail trade and repair of motor vehicles and motorcycles","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,27315,,
"LVA","Latvia","CH4","Methane","K","Financial and insurance activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"LVA","Latvia","CO2","Carbon dioxide","N77","Rental and leasing activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,13630,,
"LVA","Latvia","N2O","Nitrous oxide","D","Electricity, gas, steam and air conditioning supply","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,53,,
"LVA","Latvia","CH4","Methane","N77","Rental and leasing activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,14,,
"LVA","Latvia","N2O","Nitrous oxide","F","Construction","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,23,,
"LVA","Latvia","CO2","Carbon dioxide","N","Administrative and support service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,57990,,
"LVA","Latvia","CH4","Methane","K64","Financial service activities, except insurance and pension funding","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"LVA","Latvia","CO2","Carbon dioxide","R93","Sports activities and amusement and recreation activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5434,,
"LVA","Latvia","CO2","Carbon dioxide","A02","Forestry and logging","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,120735,,
"LVA","Latvia","CH4","Methane","C18","Printing and reproduction of recorded media","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","M73","Advertising and market research","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","HH07","Transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,37,,
"LVA","Latvia","CO2","Carbon dioxide","H52","Warehousing and support activities for transportation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,123438,,
"LVA","Latvia","N2O","Nitrous oxide","N80-N82","Security and investigation, service and landscape, office administrative and support activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,8,,
"LVA","Latvia","CO2","Carbon dioxide","Q86","Human health activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,37091,,
"LVA","Latvia","N2O","Nitrous oxide","OTHER","Other adjustments and statistical discrepancy","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,-5,,
"LVA","Latvia","CH4","Methane","IND-HH","Total Industries + Total Households","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,70983,,
"LVA","Latvia","CO2","Carbon dioxide","A","Agriculture, forestry and fishing","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,497357,,
"LVA","Latvia","N2O","Nitrous oxide","J61","Telecommunications","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","U","Activities of extraterritorial organisations and bodies","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CO2","Carbon dioxide","NONRESTERR","plus Non-residents on the territory","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,220018,,
"LVA","Latvia","CO2","Carbon dioxide","M74-M75","Other professional, scientific and technical activities; veterinary activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2674,,
"LVA","Latvia","CO2","Carbon dioxide","K","Financial and insurance activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,6843,,
"LVA","Latvia","CH4","Methane","I","Accommodation and food service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,26,,
"LVA","Latvia","CH4","Methane","J","Information and communication","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"LVA","Latvia","CO2","Carbon dioxide","C13-C15","Manufacture of textiles, wearing apparel and leather products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,14284,,
"LVA","Latvia","CO2","Carbon dioxide","O","Public administration and defence; compulsory social security","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,92980,,
"LVA","Latvia","N2O","Nitrous oxide","NRA-FISH","-  National fishing vessels operating abroad","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CH4","Methane","N80-N82","Security and investigation, service and landscape, office administrative and support activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,19,,
"LVA","Latvia","N2O","Nitrous oxide","H52","Warehousing and support activities for transportation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,26,,
"LVA","Latvia","CH4","Methane","R","Arts, entertainment and recreation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,10,,
"LVA","Latvia","CO2","Carbon dioxide","E36","Water collection, treatment and supply","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,5578,,
"LVA","Latvia","N2O","Nitrous oxide","C28","Manufacture of machinery and equipment n.e.c.","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CH4","Methane","H","Transportation and storage","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,238,,
"LVA","Latvia","N2O","Nitrous oxide","C13-C15","Manufacture of textiles, wearing apparel and leather products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CH4","Methane","G46","Wholesale trade, except of motor vehicles and motorcycles","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,231,,
"LVA","Latvia","CH4","Methane","S","Other service activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,14,,
"LVA","Latvia","N2O","Nitrous oxide","O","Public administration and defence; compulsory social security","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,12,,
"LVA","Latvia","CO2","Carbon dioxide","G","Wholesale and retail trade; repair of motor vehicles and motorcycles","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,229115,,
"LVA","Latvia","CH4","Methane","Q87-Q88","Residential care activities and social work activities without accommodation","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,55,,
"LVA","Latvia","N2O","Nitrous oxide","C26","Manufacture of computer, electronic and optical products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CO2","Carbon dioxide","C23","Manufacture of other non-metallic mineral products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,774101,,
"LVA","Latvia","N2O","Nitrous oxide","G45","Wholesale and retail trade and repair of motor vehicles and motorcycles","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2,,
"LVA","Latvia","CO2","Carbon dioxide","INV-TOTAL","Total emissions as reported to international conventions (UNFCCC and CLRTAP)","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,7279136,,
"LVA","Latvia","CO2","Carbon dioxide","H51","Air transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,446935,,
"LVA","Latvia","CH4","Methane","S95","Repair of computers and personal and household goods","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LVA","Latvia","CH4","Methane","C13-C15","Manufacture of textiles, wearing apparel and leather products","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1,,
"LVA","Latvia","CO2","Carbon dioxide","H","Transportation and storage","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,2684522,,
"LVA","Latvia","N2O","Nitrous oxide","C24","Manufacture of basic metals","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","B","Mining and quarrying","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,4,,
"LVA","Latvia","N2O","Nitrous oxide","M69-M70","Legal and accounting activities; activities of head offices; management consultancy activities","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CH4","Methane","G45","Wholesale and retail trade and repair of motor vehicles and motorcycles","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,19,,
"LVA","Latvia","CO2","Carbon dioxide","D","Electricity, gas, steam and air conditioning supply","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,1757398,,
"LVA","Latvia","CH4","Methane","C27","Manufacture of electrical equipment","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","N2O","Nitrous oxide","J","Information and communication","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
"LVA","Latvia","CO2","Carbon dioxide","NRT-WATER","-  Water transport","T","tonnes of pollutant","2015","2015","TONNE","Tonnes","0","Units",,,0,,
