"","country","emi","rel.unc.min","rel.unc.max","sector","L1"
"1721","NZL",768.9028675,0.287619736904043,0.288062759970098,"1.B.2","CH4"
"1722","OMN",21243.222085,0.805823592467605,1.8171823552484,"1.B.2","CH4"
"1723","PAK",13006.53809,0.704472274819925,1.63457463114097,"1.B.2","CH4"
"1724","PER",6017.1281175,0.78288286798691,1.53320634184683,"1.B.2","CH4"
"1725","PHL",3413.711332,0.773256233239413,0.988624439698618,"1.B.2","CH4"
"1726","PLW",16.654942965,1.11976899495307,7.799862981288,"1.B.2","CH4"
"1727","PNG",1151.9265983,0.792090332795817,1.05161491503479,"1.B.2","CH4"
"1728","POL",19944.046975,0.470279505463629,0.470413686920386,"1.B.2","CH4"
"1729","PRI",7.62695,0.77884529914483,0.77884529914483,"1.B.2","CH4"
"1730","PRK",3.586164,1.06961044828492,1.17109081200645,"1.B.2","CH4"
"1731","PRT",745.1377075,0.256281310709655,0.259195063920526,"1.B.2","CH4"
"1732","PRY",6.5325,1.11781183623108,1.11781183623108,"1.B.2","CH4"
"1733","PYF",7.40553285,1.11976899796653,7.79986392938342,"1.B.2","CH4"
"1734","QAT",63456.388635,0.794701311150077,1.26456240291409,"1.B.2","CH4"
"1735","REU",100.6655025,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1736","ROU",3669.69474,0.209794666386035,0.210284136208885,"1.B.2","CH4"
"1737","RUS",216723.930625,0.201910171525595,0.201910171525595,"1.B.2","CH4"
"1738","RWA",33.33621375,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1739","SAU",74269.9470475,0.912442098850195,3.78992045686622,"1.B.2","CH4"
"1740","SCG",249.195162025,0.30983157315772,0.312541367574441,"1.B.2","CH4"
"1741","SDN",2585.434685,0.863144865150008,2.72604530063819,"1.B.2","CH4"
"1742","SEA",10979,0.509901951359279,0.509901951359279,"1.B.2","CH4"
"1743","SEN",28.509174,0.753822737207366,1.95873819539288,"1.B.2","CH4"
"1744","SGP",377.3900575,0.93639510250876,1.26584237398234,"1.B.2","CH4"
"1745","SHN",0.653920685,0.895003849256759,3.41207968341774,"1.B.2","CH4"
"1746","SLB",1.63113375,1.11976898977072,7.79986326812377,"1.B.2","CH4"
"1747","SLE",41.589165,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1748","SOM",32.07878375,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1749","SPM",0.032754508,0.510243210817919,0.53048336626328,"1.B.2","CH4"
"1750","STP",5.594784,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1751","SUR",47.3565525,1.11918739019913,7.60462984965859,"1.B.2","CH4"
"1752","SVK",818.4643725,0.304360119256942,0.305420444112605,"1.B.2","CH4"
"1753","SVN",589.7895,0.496269037453026,0.496269037453026,"1.B.2","CH4"
"1754","SWE",353.128585,0.647717082176746,0.91800113470051,"1.B.2","CH4"
"1755","SWZ",27.16541,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1756","SYC",34.58811625,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1757","SYR",4275.385326075,0.741242155369721,1.42431663977911,"1.B.2","CH4"
"1758","TCA",0.12469591,1.10506993949278,4.71733627301533,"1.B.2","CH4"
"1759","TCD",517.664188,0.787011990343421,0.951559750282412,"1.B.2","CH4"
"1760","THA",12663.5236475,0.7821217059571,1.69453586585741,"1.B.2","CH4"
"1761","TJK",99.2043711,0.744392313737197,1.07562424528909,"1.B.2","CH4"
"1762","TKM",33266.7461025,0.33791365621626,0.351260296723592,"1.B.2","CH4"
"1763","TLS",111.325308445,0.788745482900489,0.982730722151287,"1.B.2","CH4"
"1764","TON",1.5971724,1.11976901195923,7.79986365247397,"1.B.2","CH4"
"1765","TTO",12748.3985475,0.776168312288548,1.03507176010763,"1.B.2","CH4"
"1766","TUN",3061.59889675,0.734042635262998,1.84953490889119,"1.B.2","CH4"
"1767","TUR",3830.50936,0.615046139713986,0.799596733714876,"1.B.2","CH4"
"1768","TWN",543.54858375,0.851023246728841,2.09939539997081,"1.B.2","CH4"
"1769","TZA",323.5951625,0.720875520562271,1.48727453326231,"1.B.2","CH4"
"1770","UGA",143.5125975,1.12042323727863,8.00275577535639,"1.B.2","CH4"
"1771","UKR",22932.0765025,0.266699755269052,0.266719831656281,"1.B.2","CH4"
"1772","URY",62.160990238,0.549754197970749,3.85801070246776,"1.B.2","CH4"
"1773","USA",224889.472225,0.234464364777542,0.234603814774303,"1.B.2","CH4"
"1774","UZB",23899.72623,0.340959072995053,0.367016707672623,"1.B.2","CH4"
"1775","VCT",0.13403438,1.10506992713379,4.71733192287206,"1.B.2","CH4"
"1776","VEN",39896.25527,0.831682087015087,2.37278559723082,"1.B.2","CH4"
"1777","VGB",0.111838038,1.1050699382057,4.71733862541917,"1.B.2","CH4"
"1778","VNM",6882.2349525,0.814978059294748,1.82687311905417,"1.B.2","CH4"
"1779","VUT",1.0398115,1.11976897544744,7.79986339983658,"1.B.2","CH4"
"1780","WSM",1.726024183,1.11976899715757,7.7998637513785,"1.B.2","CH4"
"1781","YEM",4453.45091675,0.774269964463489,1.01995926488527,"1.B.2","CH4"
"1782","ZAF",975.103925,0.740564314984009,2.00042603444778,"1.B.2","CH4"
"1783","ZMB",4.2886335,1.08215020646292,1.12355763180148,"1.B.2","CH4"
"1784","ZWE",1.44,1.11781183623108,1.11781183623108,"1.B.2","CH4"
"1785","ALB",1.2375,0.254950975679639,0.502493781056044,"2","CH4"
"1786","ARE",16.9125,0.1,0.1,"2","CH4"
"1787","ARG",37.9677955,0.60091736193029,0.294546849167167,"2","CH4"
"1788","AUS",22.951925,0.325303600148137,0.393330745485607,"2","CH4"
"1789","AUT",16.231575,0.215572617468651,0.400206304526121,"2","CH4"
"1790","AZE",0.36556,0.254950975679639,0.502493781056044,"2","CH4"
"1791","BEL",28.051175,0.142955451640429,0.211354929336536,"2","CH4"
"1792","BGR",6.52601955,0.335312979470292,0.346126349657434,"2","CH4"
"1793","BHR",23.257475,0.8,0.3,"2","CH4"
"1794","BIH",1.45266325,0.260378287348876,0.503671886648673,"2","CH4"
"1795","BLR",6.5449605,0.638547369463182,0.263124739638342,"2","CH4"
"1796","BRA",127.89206525,0.308421628004474,0.379826045243908,"2","CH4"
"1797","BTN",3.3,0.254950975679639,0.502493781056044,"2","CH4"
"1798","CAN",101.055485,0.384601395835466,0.282978737440826,"2","CH4"
"1799","CHE",0.27225,0.1,0.1,"2","CH4"
"1800","CHL",10.9405275,0.692354546807617,0.324380437460557,"2","CH4"
"1801","CHN",5666.1395,0.562151375698051,0.371852472393453,"2","CH4"
"1802","COL",2.9660195,0.483297577489374,0.296635527286052,"2","CH4"
"1803","CZE",11.357135,0.219596606963982,0.408691495221752,"2","CH4"
"1804","DEU",161.43716,0.423713598658824,0.333911847957841,"2","CH4"
"1805","DNK",0.000657,0.2,0.2,"2","CH4"
"1806","DZA",7.977595,0.633957247329753,0.298409970344123,"2","CH4"
"1807","EGY",9.577035,0.412627099972939,0.330942263853208,"2","CH4"
"1808","ESP",33.647539,0.248531513326442,0.374604757962657,"2","CH4"
"1809","FIN",37.012975,0.475521949424009,0.377930047939774,"2","CH4"
"1810","FRA",58.8961025,0.270103384596978,0.374098522703739,"2","CH4"
"1811","GBR",73.0209,0.48523676484209,0.34832607714225,"2","CH4"
"1812","GEO",5.79425,0.254950975679639,0.502493781056044,"2","CH4"
"1813","GNQ",71.0125,0.8,0.3,"2","CH4"
"1814","GRC",2.6015,0.245123218236956,0.47696563426602,"2","CH4"
"1815","HRV",1.3942335,0.272739967874822,0.27267810592702,"2","CH4"
"1816","HUN",7.858227,0.172745280665021,0.251601200216419,"2","CH4"
"1817","IDN",32.510825,0.641458409440737,0.289688645913426,"2","CH4"
"1818","IND",246.555805,0.318260416279101,0.423438991565191,"2","CH4"
"1819","IRN",230.6400685,0.692704477013542,0.277966084566616,"2","CH4"
"1820","ISL",3.1625,0.254950975679639,0.502493781056044,"2","CH4"
"1821","ISR",1.65,0.1,0.1,"2","CH4"
"1822","ITA",23.6694425,0.254578856763296,0.351699863037857,"2","CH4"
"1823","JPN",270.238645,0.277686134557833,0.431481942048207,"2","CH4"
"1824","KAZ",51.857525,0.251888436449081,0.494521798369412,"2","CH4"
"1825","KOR",152.91075,0.220462398522033,0.357641576533199,"2","CH4"
"1826","KWT",13.6125,0.1,0.1,"2","CH4"
"1827","LBY",2.8875,0.1,0.1,"2","CH4"
"1828","LTU",3.22,0.8,0.3,"2","CH4"
"1829","MEX",42.890672,0.390713843283905,0.371181498321503,"2","CH4"
"1830","MKD",3.34148325,0.259234628736448,0.503704283864043,"2","CH4"
"1831","MMR",7.1875,0.8,0.3,"2","CH4"
"1832","MYS",81.4695,0.677942665660155,0.265964870288881,"2","CH4"
"1833","NGA",2.493,0.105415162454874,0.105415162454874,"2","CH4"
"1834","NLD",66.526225,0.452703367651338,0.353197225506743,"2","CH4"
"1835","NOR",81.724305,0.605583756563279,0.361256465022137,"2","CH4"
"1836","NZL",107.623425,0.795328462681254,0.301735545268055,"2","CH4"
"1837","OMN",346.82,0.8,0.3,"2","CH4"
"1838","PAK",0.88457,0.254950975679639,0.502493781056044,"2","CH4"
"1839","PER",0.0075,0.85,0.85,"2","CH4"
"1840","PHL",0.0319695,0.798153709003894,0.798153709003894,"2","CH4"
"1841","POL",16.2288,0.240638326908596,0.401517483198994,"2","CH4"
"1842","PRK",1.60584,0.20718735479498,0.378425118161396,"2","CH4"
"1843","PRT",2.945979575,0.100673106330006,0.100673106330006,"2","CH4"
"1844","PRY",0.084,0.254950975679639,0.502493781056044,"2","CH4"
"1845","QAT",70.8725,0.594659423612826,0.241331263889379,"2","CH4"
"1846","ROU",38.5320525,0.645355690701397,0.302514224793355,"2","CH4"
"1847","RUS",328.08453725,0.608036177789164,0.353913849927338,"2","CH4"
"1848","SAU",469.71375,0.638262931413015,0.253789408975147,"2","CH4"
"1849","SCG",3.890831,0.229450822822379,0.343265654511023,"2","CH4"
"1850","SGP",22.9546749,0.10064283964222,0.10064283964222,"2","CH4"
"1851","SVK",11.4837025,0.254503029922778,0.467062532857973,"2","CH4"
"1852","SVN",5.75,0.8,0.3,"2","CH4"
"1853","SWE",16.33495075,0.279766829529198,0.396479030025253,"2","CH4"
"1854","THA",26.43675,0.107595960169083,0.107595960169083,"2","CH4"
"1855","TKM",0.00204,0.85,0.85,"2","CH4"
"1856","TTO",234.67475,0.8,0.3,"2","CH4"
"1857","TUR",35.594635,0.336358575200397,0.437792240894457,"2","CH4"
"1858","TWN",47.187025,0.208450716786056,0.305336714441542,"2","CH4"
"1859","UKR",62.37725,0.243113091180741,0.469583273180054,"2","CH4"
"1860","USA",653.400575,0.445288832288733,0.333898063365371,"2","CH4"
"1861","UZB",1.155,0.1,0.1,"2","CH4"
"1862","VEN",92.4075,0.627452619956762,0.267015294097543,"2","CH4"
"1863","ZAF",142.321775,0.289710095761796,0.474338773257365,"2","CH4"
"1864","ZWE",5.2481,0.254950975679639,0.502493781056044,"2","CH4"
"1865","ABW",0.848425,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1866","AFG",8992.6325,0.320879092883926,0.320879092883926,"3.A.1","CH4"
"1867","AGO",5702.2446,0.296418916735668,0.296418916735668,"3.A.1","CH4"
"1868","ALB",1595.665,0.281396660727091,0.281396660727091,"3.A.1","CH4"
"1869","ANT",4.7104425,0.468297034105889,0.468297034105889,"3.A.1","CH4"
"1870","ARE",1182.5087,0.475606827054549,0.475606827054549,"3.A.1","CH4"
"1871","ARG",86128.07375,0.274047038678987,0.274047038678987,"3.A.1","CH4"
"1872","ARM",1287.178825,0.221880374955829,0.221880374955829,"3.A.1","CH4"
"1873","ASM",0.419425,0.417941655204015,0.417941655204015,"3.A.1","CH4"
"1874","ATG",13.509375,0.354393615527607,0.354393615527607,"3.A.1","CH4"
"1875","AUS",65896.47525,0.277596699235486,0.277596699235486,"3.A.1","CH4"
"1876","AUT",3808.572375,0.212389427916058,0.212389427916058,"3.A.1","CH4"
"1877","AZE",5982.9921875,0.2396842689456,0.2396842689456,"3.A.1","CH4"
"1878","BDI",1239.1782,0.333059579758141,0.333059579758141,"3.A.1","CH4"
"1879","BEL",4514.22255,0.218817784754203,0.218817784754203,"3.A.1","CH4"
"1880","BEN",2139.13335,0.271310546178237,0.271310546178237,"3.A.1","CH4"
"1881","BFA",10583.7788,0.33721866450737,0.33721866450737,"3.A.1","CH4"
"1882","BGD",24905.425,0.301397568106442,0.301397568106442,"3.A.1","CH4"
"1883","BGR",1515.8495,0.24391445089097,0.24391445089097,"3.A.1","CH4"
"1884","BHR",20.290275,0.327660935901417,0.327660935901417,"3.A.1","CH4"
"1885","BHS",4.030955,0.455454663450069,0.455454663450069,"3.A.1","CH4"
"1886","BIH",1092.770075,0.242928453193407,0.242928453193407,"3.A.1","CH4"
"1887","BLR",9346.18,0.203377444217714,0.203377444217714,"3.A.1","CH4"
"1888","BLZ",155.7448,0.282243376657437,0.282243376657437,"3.A.1","CH4"
"1889","BMU",1.92321,0.312341305463367,0.312341305463367,"3.A.1","CH4"
"1890","BOL",14606.42175,0.305180463847217,0.305180463847217,"3.A.1","CH4"
"1891","BRA",368589.4225,0.259911353820692,0.259911353820692,"3.A.1","CH4"
"1892","BRB",22.42415,0.279926458973539,0.279926458973539,"3.A.1","CH4"
"1893","BRN",5.788045,0.435199796950613,0.435199796950613,"3.A.1","CH4"
"1894","BTN",273.77915,0.225691078025132,0.225691078025132,"3.A.1","CH4"
"1895","BWA",2128.98785,0.282348534159057,0.282348534159057,"3.A.1","CH4"
"1896","CAF",5008.91175,0.308111476944452,0.308111476944452,"3.A.1","CH4"
"1897","CAN",21830.481625,0.248731637927076,0.248731637927076,"3.A.1","CH4"
"1898","CHE",3003.08475,0.212323868629363,0.212323868629363,"3.A.1","CH4"
"1899","CHL",7694.79175,0.242540367530065,0.242540367530065,"3.A.1","CH4"
"1900","CHN",198569.8,0.305150996850074,0.305150996850074,"3.A.1","CH4"
"1901","CIV",1899.32665,0.311751511733447,0.311751511733447,"3.A.1","CH4"
"1902","CMR",5864.8627,0.319654343364212,0.319654343364212,"3.A.1","CH4"
"1903","COD",1529.867275,0.389895355243262,0.389895355243262,"3.A.1","CH4"
"1904","COG",399.4368,0.317301294326343,0.317301294326343,"3.A.1","CH4"
"1905","COK",1.052375,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1906","COL",36025.73175,0.233061127714774,0.233061127714774,"3.A.1","CH4"
"1907","COM",60.032025,0.327361194562126,0.327361194562126,"3.A.1","CH4"
"1908","CPV",55.354825,0.406490046642149,0.406490046642149,"3.A.1","CH4"
"1909","CRI",2279.212275,0.217222905683829,0.217222905683829,"3.A.1","CH4"
"1910","CUB",6350.895,0.283890816514341,0.283890816514341,"3.A.1","CH4"
"1911","CYM",0.289725,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1912","CYP",222.649425,0.275763552977416,0.275763552977416,"3.A.1","CH4"
"1913","CZE",4038.783575,0.214591241598796,0.214591241598796,"3.A.1","CH4"
"1914","DEU",26350.2035,0.209512699722218,0.209512699722218,"3.A.1","CH4"
"1915","DJI",438.962425,0.321332091983453,0.321332091983453,"3.A.1","CH4"
"1916","DMA",23.490125,0.235653892621955,0.235653892621955,"3.A.1","CH4"
"1917","DNK",3504.7325,0.226133442497701,0.226133442497701,"3.A.1","CH4"
"1918","DOM",4812.116925,0.265278847737653,0.265278847737653,"3.A.1","CH4"
"1919","DZA",7462.29675,0.386997549840788,0.386997549840788,"3.A.1","CH4"
"1920","ECU",6730.598,0.236187673047695,0.236187673047695,"3.A.1","CH4"
"1921","EGY",13998.1738,0.28977194236238,0.28977194236238,"3.A.1","CH4"
"1922","ERI",2591.80625,0.26479618724111,0.26479618724111,"3.A.1","CH4"
"1923","ESH",320.343125,0.304233679765543,0.304233679765543,"3.A.1","CH4"
"1924","ESP",14534.67025,0.267323702853356,0.267323702853356,"3.A.1","CH4"
"1925","EST",743.12125,0.20742549757464,0.20742549757464,"3.A.1","CH4"
"1926","ETH",57375.313425,0.27628283451556,0.27628283451556,"3.A.1","CH4"
"1927","FIN",1831.8995,0.209830612955297,0.209830612955297,"3.A.1","CH4"
"1928","FJI",540.616,0.277268690560849,0.277268690560849,"3.A.1","CH4"
"1929","FLK",94.99259,0.513674648890827,0.513674648890827,"3.A.1","CH4"
"1930","FRA",34345.47425,0.222421848428113,0.222421848428113,"3.A.1","CH4"
"1931","FRO",14.5474,0.360555127546399,0.360555127546399,"3.A.1","CH4"
"1932","FSM",18.72345,0.299713058569687,0.299713058569687,"3.A.1","CH4"
"1933","GAB",80.48305,0.410316049570501,0.410316049570501,"3.A.1","CH4"
"1934","GBR",24707.36875,0.253315420898027,0.253315420898027,"3.A.1","CH4"
"1935","GEO",1767.1765,0.224227736704195,0.224227736704195,"3.A.1","CH4"
"1936","GHA",2813.23485,0.383455316301473,0.383455316301473,"3.A.1","CH4"
"1937","GIN",5429.087725,0.280138957941324,0.280138957941324,"3.A.1","CH4"
"1938","GLP",115.54429,0.286504044759106,0.286504044759106,"3.A.1","CH4"
"1939","GMB",469.6595,0.290784573442403,0.290784573442403,"3.A.1","CH4"
"1940","GNB",698.831475,0.309383568219034,0.309383568219034,"3.A.1","CH4"
"1941","GNQ",6.37495,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1942","GRC",3195.009825,0.316315072451714,0.316315072451714,"3.A.1","CH4"
"1943","GRD",8.9020025,0.334335011175286,0.334335011175286,"3.A.1","CH4"
"1944","GRL",4.08355,0.360555127546399,0.360555127546399,"3.A.1","CH4"
"1945","GTM",5514.3485,0.247064689655768,0.247064689655768,"3.A.1","CH4"
"1946","GUF",33.246435,0.280599480700808,0.280599480700808,"3.A.1","CH4"
"1947","GUM",0.3866,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1948","GUY",200.641425,0.252615931839125,0.252615931839125,"3.A.1","CH4"
"1949","HKG",8.1946075,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1950","HND",4266.828925,0.240887466795095,0.240887466795095,"3.A.1","CH4"
"1951","HRV",1276.1711,0.227182103812042,0.227182103812042,"3.A.1","CH4"
"1952","HTI",2496.56075,0.315028608446994,0.315028608446994,"3.A.1","CH4"
"1953","HUN",2383.7865,0.229842194334252,0.229842194334252,"3.A.1","CH4"
"1954","IDN",30786.494,0.301402373294797,0.301402373294797,"3.A.1","CH4"
"1955","IND",344200.31325,0.297292309456457,0.297292309456457,"3.A.1","CH4"
"1956","IRL",12715.21875,0.231561375772972,0.231561375772972,"3.A.1","CH4"
"1957","IRN",14569.35675,0.397513771865393,0.397513771865393,"3.A.1","CH4"
"1958","IRQ",3612.1234,0.316393075223242,0.316393075223242,"3.A.1","CH4"
"1959","ISL",256.36475,0.281990593724369,0.281990593724369,"3.A.1","CH4"
"1960","ISR",1551.18375,0.246745257895342,0.246745257895342,"3.A.1","CH4"
"1961","ITA",12561.66425,0.218899874552905,0.218899874552905,"3.A.1","CH4"
"1962","JAM",374.8656,0.322720393464517,0.322720393464517,"3.A.1","CH4"
"1963","JOR",595.0775,0.450739726621183,0.450739726621183,"3.A.1","CH4"
"1964","JPN",18639.42745,0.239134861514172,0.239134861514172,"3.A.1","CH4"
"1965","KAZ",16033.46275,0.242823916250205,0.242823916250205,"3.A.1","CH4"
"1966","KEN",33476.850125,0.254994480120611,0.254994480120611,"3.A.1","CH4"
"1967","KGZ",4163.5623875,0.251897707765075,0.251897707765075,"3.A.1","CH4"
"1968","KHM",4319.97275,0.247398705105162,0.247398705105162,"3.A.1","CH4"
"1969","KIR",0.354575,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1970","KNA",1.373425,0.53851648071345,0.53851648071345,"3.A.1","CH4"
"1971","KOR",7784.47575,0.259476980016255,0.259476980016255,"3.A.1","CH4"
"1972","KWT",152.621975,0.404260171866007,0.404260171866007,"3.A.1","CH4"
"1973","LAO",3949.87215,0.288967734078452,0.288967734078452,"3.A.1","CH4"
"1974","LBN",310.123,0.354971363671655,0.354971363671655,"3.A.1","CH4"
"1975","LBR",121.341025,0.449307559306869,0.449307559306869,"3.A.1","CH4"
"1976","LBY",1559.77415,0.469107600442986,0.469107600442986,"3.A.1","CH4"
"1977","LCA",21.3499125,0.334934572816707,0.334934572816707,"3.A.1","CH4"
"1978","LKA",1527.8351,0.226497924061846,0.226497924061846,"3.A.1","CH4"
"1979","LSO",776.35385,0.355947276674354,0.355947276674354,"3.A.1","CH4"
"1980","LTU",1903.778525,0.20517606145205,0.20517606145205,"3.A.1","CH4"
"1981","LUX",383.8034,0.209422329782462,0.209422329782462,"3.A.1","CH4"
"1982","LVA",991.2225,0.206136915494095,0.206136915494095,"3.A.1","CH4"
"1983","MAR",7442.26195,0.358634144104366,0.358634144104366,"3.A.1","CH4"
"1984","MDA",600.83305,0.261662666485472,0.261662666485472,"3.A.1","CH4"
"1985","MDG",8992.1898,0.243208399511929,0.243208399511929,"3.A.1","CH4"
"1986","MEX",63952.9,0.265095159712978,0.265095159712978,"3.A.1","CH4"
"1987","MKD",651.721925,0.247083677854958,0.247083677854958,"3.A.1","CH4"
"1988","MLI",14662.408275,0.323098404850562,0.323098404850562,"3.A.1","CH4"
"1989","MLT",34.935825,0.228110765790247,0.228110765790247,"3.A.1","CH4"
"1990","MMR",27223.03575,0.235242747954408,0.235242747954408,"3.A.1","CH4"
"1991","MNG",12423.072525,0.407717622208522,0.407717622208522,"3.A.1","CH4"
"1992","MOZ",2008.2425,0.287272251226098,0.287272251226098,"3.A.1","CH4"
"1993","MRT",5279.7815,0.392598492351571,0.392598492351571,"3.A.1","CH4"
"1994","MSR",15.947775,0.246510830877059,0.246510830877059,"3.A.1","CH4"
"1995","MTQ",21.0536875,0.321377437182166,0.321377437182166,"3.A.1","CH4"
"1996","MUS",11.5347,0.330975432051045,0.330975432051045,"3.A.1","CH4"
"1997","MWI",2527.63205,0.374671175710089,0.374671175710089,"3.A.1","CH4"
"1998","MYS",1130.445725,0.261223965582736,0.261223965582736,"3.A.1","CH4"
"1999","NAM",4145.264125,0.299139706344684,0.299139706344684,"3.A.1","CH4"
"2000","NCL",113.22255,0.295399193955889,0.295399193955889,"3.A.1","CH4"
"2001","NER",15248.921425,0.296694907970707,0.296694907970707,"3.A.1","CH4"
"2002","NGA",32313.66925,0.380738398511559,0.380738398511559,"3.A.1","CH4"
"2003","NIC",7067.049075,0.238904285580375,0.238904285580375,"3.A.1","CH4"
"2004","NIU",0.245245,0.284709898083129,0.284709898083129,"3.A.1","CH4"
"2005","NLD",8395.138,0.22183494210481,0.22183494210481,"3.A.1","CH4"
"2006","NOR",1997.916125,0.2439699871123,0.2439699871123,"3.A.1","CH4"
